Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SCS04G101113,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G111130,2009.06,1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2010.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2011.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111131,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111132,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111133,2009.06,1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2010.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2011.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111134,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111135,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111136,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G111136,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other recurrent taxes on property,,,
GFSA.SCS04G121140,2009.06,16980,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2010.06,17590,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2011.06,19880,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2012.06,21077,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2013.06,22039,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2014.06,23042,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2015.06,24441,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2016.06,25733,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2017.06,27305,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2018.06,28902,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2019.06,30982,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2020.06,30737,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2021.06,35771,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2022.06,36599,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121140,2023.06,37777,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Total,,,
GFSA.SCS04G121141,2009.06,12248,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2010.06,12654,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2011.06,14603,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2012.06,15520,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2013.06,16231,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2014.06,17039,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2015.06,18226,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2016.06,19289,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2017.06,20627,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2018.06,21925,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2019.06,23109,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2020.06,23092,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2021.06,27016,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2022.06,27668,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121141,2023.06,29595,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,General taxes on goods and services,,,
GFSA.SCS04G121142,2009.06,1857,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2010.06,1941,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2011.06,2034,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2012.06,2049,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
